gene_id	transcript_id	gene_name	gene_type	Promoter	UTR5	CDS	UTR3	Stop Codon	Intron	Transcript	peakDetail	Sample
ENSMUSG00000050931.7	ENSMUST00000090246.4	Sgms2	protein_coding	0	0	0	1	1	0	1	chr3:131322910-131323084|Locus_16017	group1
ENSMUSG00000022263.9	ENSMUST00000090247.5	Trio	protein_coding	0	0	3	0	1	0	3	chr15:27902546-27902970|Locus_6858,chr15:27747834-27748008|Locus_6859,chr15:27731851-27732975|Locus_6860	group1
ENSMUSG00000068604.4	ENSMUST00000090257.4	Gm8225	protein_coding	0	0	1	0	1	0	1	chr17:26508248-26552063|Locus_4765	group1
ENSMUSG00000068615.4	ENSMUST00000090275.4	Gjd2	protein_coding	0	0	1	0	1	0	1	chr2:114010701-114011775|Locus_3030	group1
ENSMUSG00000060657.7	ENSMUST00000090300.4	Marf1	protein_coding	0	1	1	0	0	0	2	chr16:14159160-14159690|Locus_6929,chr16:14152254-14152628|Locus_6930	group1
ENSMUSG00000040640.11	ENSMUST00000090302.5	Erc2	protein_coding	0	0	1	0	1	0	1	chr14:28475735-28476284|Locus_8764	group1
ENSMUSG00000022246.13	ENSMUST00000090339.9	Rai14	protein_coding	0	0	1	0	0	0	1	chr15:10575190-10575239|Locus_16244	group1
ENSMUSG00000048271.14	ENSMUST00000090355.10	Rbm33	protein_coding	0	0	2	0	1	0	2	chr5:28339176-28342411|Locus_11366,chr5:28352594-28352668|Locus_11367	group1
ENSMUSG00000028114.16	ENSMUST00000090371.13	Mettl14	protein_coding	0	0	0	1	0	0	1	chr3:123369297-123369346|Locus_5754	group1
ENSMUSG00000039701.11	ENSMUST00000090379.6	Usp53	protein_coding	0	0	3	0	1	0	3	chr3:122968701-122969075|Locus_17388,chr3:122947347-122951171|Locus_17389,chr3:122933568-122947221|Locus_17390	group1
ENSMUSG00000039704.6	ENSMUST00000090380.4	Lmbrd2	protein_coding	0	0	1	0	0	0	1	chr15:9182558-9186617|Locus_10756	group1
ENSMUSG00000070697.4	ENSMUST00000090413.5	Utp3	protein_coding	0	0	2	0	1	0	2	chr5:88554912-88555211|Locus_13018,chr5:88555337-88556086|Locus_13019	group1
ENSMUSG00000022543.8	ENSMUST00000090457.5	4930451G09Rik	protein_coding	0	1	0	0	0	0	1	chr16:4968848-4969122|Locus_16081	group1
ENSMUSG00000068696.6	ENSMUST00000090473.6	Gpr88	protein_coding	0	0	2	1	1	0	3	chr3:116252254-116252453|Locus_12939,chr3:116251154-116251528|Locus_12940,chr3:116249804-116249853|Locus_12941	group1
ENSMUSG00000022519.13	ENSMUST00000090500.9	Srl	protein_coding	0	0	1	0	1	0	1	chr16:4482566-4483090|Locus_1052	group1
ENSMUSG00000029708.9	ENSMUST00000090511.3	Gcc1	protein_coding	0	0	3	1	1	0	4	chr6:28420315-28421114|Locus_15992,chr6:28419016-28419215|Locus_15993,chr6:28417916-28418965|Locus_15994,chr6:28417016-28417365|Locus_15995	group1
ENSMUSG00000024211.15	ENSMUST00000090512.9	Grm8	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSMUSG00000039789.7	ENSMUST00000090522.4	Zfp597	protein_coding	0	0	1	1	1	0	2	chr16:3865603-3871221|Locus_14985,chr16:3862878-3863002|Locus_14986	group1
ENSMUSG00000006057.15	ENSMUST00000090541.11	Atp5g1	protein_coding	0	1	0	0	0	0	1	chr11:96075527-96075670|Locus_1968	group1
ENSMUSG00000021775.11	ENSMUST00000090543.5	Nr1d2	protein_coding	0	0	2	0	1	0	2	chr14:18214803-18215402|Locus_11221,chr14:18206579-18206853|Locus_11222	group1
ENSMUSG00000068739.13	ENSMUST00000090553.11	Sars	protein_coding	0	0	1	0	1	0	1	chr3:108426490-108426964|Locus_5112	group1
ENSMUSG00000068740.13	ENSMUST00000090558.9	Celsr2	protein_coding	0	0	2	1	1	0	3	chr3:108413765-108413814|Locus_12028,chr3:108412440-108413489|Locus_12029,chr3:108391876-108392500|Locus_12030	group1
ENSMUSG00000068748.7	ENSMUST00000090568.6	Ptprz1	protein_coding	0	0	4	0	0	0	4	chr6:22999248-23000047|Locus_4822,chr6:23000573-23000772|Locus_4823,chr6:23000848-23001522|Locus_4824,chr6:23001698-23002747|Locus_4825	group1
ENSMUSG00000000416.16	ENSMUST00000090601.11	Cttnbp2	protein_coding	0	0	1	0	0	0	1	chr6:18433834-18433908|Locus_10415	group1
ENSMUSG00000027243.8	ENSMUST00000090608.5	Harbi1	protein_coding	0	0	1	0	1	0	1	chr2:91720383-91720807|Locus_9133	group1
ENSMUSG00000027905.15	ENSMUST00000090680.10	Ddx20	protein_coding	0	0	1	0	1	0	1	chr3:105678270-105679394|Locus_12049	group1
ENSMUSG00000027849.18	ENSMUST00000090697.10	Syt6	protein_coding	0	0	0	2	0	0	2	chr3:103632757-103633206|Locus_12152,chr3:103633457-103633631|Locus_12153	group1
ENSMUSG00000034059.13	ENSMUST00000090729.8	Ypel4	protein_coding	0	0	0	0	0	1	1	chr2:84735065-84735614|Locus_9127	group1
ENSMUSG00000068854.7	ENSMUST00000090781.7	Hist2h2be	protein_coding	0	0	1	1	1	0	2	chr3:96221144-96221543|Locus_10459,chr3:96222844-96223243|Locus_10460	group1
ENSMUSG00000062115.15	ENSMUST00000090806.4	Rai1	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSMUSG00000068859.5	ENSMUST00000090813.5	Sp9	protein_coding	0	0	1	1	1	0	2	chr2:73274083-73274507|Locus_11347,chr2:73274908-73275182|Locus_11348	group1
ENSMUSG00000038777.19	ENSMUST00000090821.9	Sema6c	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSMUSG00000004085.14	ENSMUST00000090824.11	Map3k20	protein_coding	0	0	1	0	1	0	1	chr2:72441736-72441785|Locus_13021	group1
ENSMUSG00000049044.16	ENSMUST00000090826.11	Rapgef4	protein_coding	0	0	1	0	1	0	1	chr2:72242772-72256797|Locus_12457	group1
ENSMUSG00000031370.12	ENSMUST00000090840.9	Zrsr2	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSMUSG00000068882.13	ENSMUST00000090852.10	Ssb	protein_coding	0	0	1	1	1	0	2	chr2:69870577-69870798|Locus_5538,chr2:69871212-69871261|Locus_5539	group1
ENSMUSG00000042133.16	ENSMUST00000090858.9	Ppig	protein_coding	0	0	2	0	1	0	2	chr2:69749082-69749480|Locus_7587,chr2:69749506-69750480|Locus_7588	group1
ENSMUSG00000041263.14	ENSMUST00000090929.11	Rusc1	protein_coding	0	0	1	0	0	0	1	chr3:89091427-89092026|Locus_1443	group1
ENSMUSG00000068921.14	ENSMUST00000090938.10	Dap3	protein_coding	0	1	0	2	1	0	3	chr3:88949968-88950017|Locus_12990,chr3:88923628-88923677|Locus_12991,chr3:88923253-88923502|Locus_12992	group1
ENSMUSG00000026830.9	ENSMUST00000090940.5	Ermn	protein_coding	0	0	2	0	1	0	2	chr2:58052705-58052864|Locus_16666,chr2:58047388-58051797|Locus_16667	group1
ENSMUSG00000036053.16	ENSMUST00000090952.10	Fmnl2	protein_coding	0	1	2	0	0	0	3	chr2:52857960-52858009|Locus_15065,chr2:52858035-52858259|Locus_15066,chr2:53107456-53107530|Locus_15067	group1
ENSMUSG00000004892.13	ENSMUST00000090971.10	Bcan	protein_coding	0	0	1	1	1	0	2	chr3:87993366-87994184|Locus_2004,chr3:87987681-87987830|Locus_2005	group1
ENSMUSG00000004891.16	ENSMUST00000090973.11	Nes	protein_coding	0	0	3	0	0	0	3	chr3:87976061-87976235|Locus_4193,chr3:87976336-87976935|Locus_4194,chr3:87977786-87978110|Locus_4195	group1
ENSMUSG00000033900.13	ENSMUST00000091014.9	Map9	protein_coding	0	0	0	2	0	0	2	chr3:82392173-82393397|Locus_6004,chr3:82393523-82393622|Locus_6005	group1
ENSMUSG00000068966.10	ENSMUST00000091037.2	Zbtb34	protein_coding	0	0	3	1	1	0	4	chr2:33411708-33411907|Locus_9101,chr2:33411608-33411682|Locus_9102,chr2:33410883-33411532|Locus_9103,chr2:33409183-33409482|Locus_9104	group1
ENSMUSG00000070934.6	ENSMUST00000091064.7	Rraga	protein_coding	0	0	2	0	1	0	2	chr4:86575968-86576367|Locus_14310,chr4:86576643-86577017|Locus_14311	group1
ENSMUSG00000037016.11	ENSMUST00000091137.5	Frem2	protein_coding	0	0	4	0	1	0	4	chr3:53654401-53654525|Locus_9173,chr3:53653751-53653875|Locus_9174,chr3:53653051-53653150|Locus_9175,chr3:53516313-53516537|Locus_9176	group1
ENSMUSG00000042348.10	ENSMUST00000091201.6	Arl15	protein_coding	0	0	1	1	1	0	2	chr13:113967734-114155521|Locus_6598,chr13:114155547-114155596|Locus_6599	group1
ENSMUSG00000058400.13	ENSMUST00000091227.8	Qrfpr	protein_coding	0	0	1	0	1	0	1	chr3:36179874-36180173|Locus_7717	group1
ENSMUSG00000036040.14	ENSMUST00000091233.6	Adamtsl2	protein_coding	0	0	0	1	1	0	1	chr2:27108464-27108638|Locus_16674	group1
ENSMUSG00000027668.13	ENSMUST00000091257.10	Mfn1	protein_coding	0	0	1	0	1	0	1	chr3:32577076-32577250|Locus_13831	group1
ENSMUSG00000069072.9	ENSMUST00000091259.8	Slc7a14	protein_coding	0	0	2	0	1	0	2	chr3:31223779-31224103|Locus_9164,chr3:31208858-31222778|Locus_9165	group1
ENSMUSG00000036327.18	ENSMUST00000091263.11	Qsox2	protein_coding	0	0	1	1	1	0	2	chr2:26210737-26211386|Locus_7518,chr2:26209287-26209536|Locus_7519	group1
ENSMUSG00000026933.17	ENSMUST00000091268.10	Camsap1	protein_coding	0	0	5	1	1	0	6	chr2:25939392-25940066|Locus_7512,chr2:25938792-25938966|Locus_7513,chr2:25938467-25938616|Locus_7514,chr2:25938067-25938366|Locus_7515,chr2:25929438-25929937|Locus_7516,chr2:25929138-25929187|Locus_7517	group1
ENSMUSG00000079037.9	ENSMUST00000091288.12	Prnp	protein_coding	0	0	1	0	0	0	1	chr2:131909928-131936961|Locus_1525	group1
ENSMUSG00000005534.10	ENSMUST00000091291.4	Insr	protein_coding	0	0	2	0	1	0	2	chr8:3258411-3258660|Locus_3411,chr8:3155353-3155877|Locus_3412	group1
ENSMUSG00000069089.8	ENSMUST00000091299.7	Cdk7	protein_coding	0	0	1	0	1	0	1	chr13:100703306-100704464|Locus_2227	group1
ENSMUSG00000026021.15	ENSMUST00000091374.8	Sumo1	protein_coding	0	0	0	2	1	0	2	chr1:59639669-59640068|Locus_6805,chr1:59639494-59639543|Locus_6806	group1
ENSMUSG00000042082.7	ENSMUST00000091403.5	Arsb	protein_coding	0	0	1	0	1	0	1	chr13:93940555-93940629|Locus_1937	group1
ENSMUSG00000069171.14	ENSMUST00000091458.12	Nr2f1	protein_coding	0	0	3	0	1	0	3	chr13:78197926-78198264|Locus_2661,chr13:78189248-78189872|Locus_2662,chr13:78198092-78201998|Locus_10700	group1
ENSMUSG00000021779.17	ENSMUST00000091471.11	Thrb	protein_coding	0	0	1	0	1	0	1	chr14:18033438-18033812|Locus_6550	group1
ENSMUSG00000026657.16	ENSMUST00000091497.10	Frmd4a	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSMUSG00000050530.14	ENSMUST00000091505.10	Fam171a1	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSMUSG00000033063.8	ENSMUST00000091554.5	Cntnap3	protein_coding	0	0	1	0	1	0	1	chr13:64738282-64740558|Locus_8722	group1
ENSMUSG00000062098.11	ENSMUST00000091556.11	Btbd3	protein_coding	0	0	1	0	1	0	1	chr2:138283493-138284592|Locus_7637	group1
ENSMUSG00000021458.17	ENSMUST00000091560.10	2010111I01Rik	protein_coding	0	0	1	0	0	0	1	chr13:63015057-63033040|Locus_11498	group1
ENSMUSG00000014164.15	ENSMUST00000091583.5	Klhl3	protein_coding	0	0	0	4	1	0	4	chr13:58004253-58005052|Locus_353,chr13:58003578-58004027|Locus_354,chr13:58000478-58000877|Locus_355,chr13:58000328-58000427|Locus_356	group1
ENSMUSG00000028423.15	ENSMUST00000091614.6	Nfx1	protein_coding	0	0	2	0	1	0	2	chr4:40976749-40977098|Locus_15897,chr4:41004933-41011608|Locus_15898	group1
ENSMUSG00000046876.16	ENSMUST00000091628.10	Atxn1	protein_coding	0	0	2	2	1	0	4	chr13:45568393-45568467|Locus_5114,chr13:45557005-45557579|Locus_5115,chr13:45555355-45555929|Locus_5116,chr13:45553430-45553954|Locus_5117	group1
ENSMUSG00000071862.2	ENSMUST00000091636.3	Lrrtm2	protein_coding	0	1	3	1	2	0	5	chr18:35214627-35215024|Locus_1109,chr18:35213278-35214052|Locus_1110,chr18:35212553-35213202|Locus_1111,chr18:35209178-35209227|Locus_1112,chr18:35183044-35215097|Locus_2147	group1
ENSMUSG00000021431.15	ENSMUST00000091641.12	Snrnp48	protein_coding	0	0	1	0	1	0	1	chr13:38226912-38226961|Locus_14050	group1
ENSMUSG00000069255.13	ENSMUST00000091672.12	Dusp22	protein_coding	0	0	0	0	0	0	0	NA	group1
ENSMUSG00000036006.19	ENSMUST00000091694.9	Ripor2	protein_coding	0	0	1	0	1	0	1	chr13:24704816-24705015|Locus_4863	group1
ENSMUSG00000047246.7	ENSMUST00000091704.6	Hist1h2be	protein_coding	0	1	1	1	1	0	3	chr13:23620753-23621002|Locus_10455,chr13:23585870-23620702|Locus_10456,chr13:23585245-23585469|Locus_10457	group1
ENSMUSG00000041607.16	ENSMUST00000091789.10	Mbp	protein_coding	0	0	2	1	3	0	3	chr18:82554420-82554644|Locus_3927,chr18:82554695-82554769|Locus_3928,chr18:82554845-82554919|Locus_3929	group1
ENSMUSG00000024566.9	ENSMUST00000091790.4	Atp9b	protein_coding	0	0	1	2	1	0	3	chr18:80735491-80736140|Locus_11772,chr18:80735041-80735440|Locus_11773,chr18:80734316-80734815|Locus_11774	group1
ENSMUSG00000059336.14	ENSMUST00000091813.11	Slc14a1	protein_coding	0	0	0	1	0	0	1	chr18:78100616-78100815|Locus_1199	group1
ENSMUSG00000024558.12	ENSMUST00000091851.9	Mapk4	protein_coding	0	0	1	0	2	0	1	chr18:73930286-73930910|Locus_7116	group1
ENSMUSG00000037253.8	ENSMUST00000091852.4	Mex3c	protein_coding	0	0	1	0	1	0	1	chr18:73589888-73590912|Locus_8977	group1
ENSMUSG00000071267.11	ENSMUST00000091879.11	Zfp942	protein_coding	0	0	1	0	0	0	1	chr17:21929135-21929359|Locus_15688	group1
ENSMUSG00000024622.7	ENSMUST00000091884.4	Hmgxb3	protein_coding	0	0	4	0	3	0	4	chr18:61157460-61157759|Locus_1094,chr18:61132302-61132351|Locus_1095,chr18:61131802-61132276|Locus_1096,chr18:61131801-61132149|Locus_2371	group1
ENSMUSG00000028104.14	ENSMUST00000091924.9	Polr3gl	protein_coding	0	0	1	0	1	0	1	chr3:96578397-96580130|Locus_14714	group1
ENSMUSG00000051401.6	ENSMUST00000091927.4	Kctd16	protein_coding	0	0	2	0	1	0	2	chr18:40258080-40259104|Locus_11460,chr18:40530652-40531201|Locus_11461	group1
ENSMUSG00000102440.1	ENSMUST00000091935.6	Pcdhga9	protein_coding	0	0	4	0	0	0	4	chr18:37737047-37737346|Locus_286,chr18:37737922-37738271|Locus_287,chr18:37738697-37739221|Locus_288,chr18:37739272-37739471|Locus_289	group1
ENSMUSG00000041923.15	ENSMUST00000092015.10	Nol4	protein_coding	0	0	1	1	1	0	2	chr18:22694281-22695080|Locus_10467,chr18:22694031-22694205|Locus_10468	group1
ENSMUSG00000002147.18	ENSMUST00000092074.11	Stat6	protein_coding	0	0	0	3	2	0	3	chr10:127660006-127660080|Locus_5566,chr10:127660156-127660205|Locus_5567,chr10:127660231-127660330|Locus_5568	group1
ENSMUSG00000047879.16	ENSMUST00000092096.12	Usp14	protein_coding	0	0	0	1	1	0	1	chr18:9995916-9996040|Locus_12743	group1
ENSMUSG00000069495.12	ENSMUST00000092123.10	Epc2	protein_coding	0	0	2	0	1	0	2	chr2:49536701-49537150|Locus_7579,chr2:49547566-49550201|Locus_7580	group1
ENSMUSG00000020154.10	ENSMUST00000092167.6	Ptprb	protein_coding	0	0	0	1	0	0	1	chr10:116387587-116388186|Locus_4775	group1
ENSMUSG00000035681.7	ENSMUST00000092175.3	Kcnc2	protein_coding	0	0	0	1	0	0	1	chr10:112463512-112463886|Locus_9728	group1
ENSMUSG00000025175.12	ENSMUST00000092302.10	Fn3k	protein_coding	0	0	0	1	0	0	1	chr11:121442385-121442484|Locus_12891	group1
ENSMUSG00000034120.18	ENSMUST00000092404.12	Srsf2	protein_coding	0	0	0	1	0	0	1	chr11:116849878-116849952|Locus_14722	group1
ENSMUSG00000070306.3	ENSMUST00000092426.4	Ccdc153	protein_coding	0	1	0	0	0	0	1	chr9:44240676-44240808|Locus_10076	group1
ENSMUSG00000003923.14	ENSMUST00000092430.10	Tfam	protein_coding	0	0	1	0	1	0	1	chr10:71228039-71228638|Locus_6475	group1
ENSMUSG00000020610.16	ENSMUST00000092500.10	Amz2	protein_coding	0	0	1	0	1	0	1	chr11:109434730-109436860|Locus_369	group1
ENSMUSG00000020925.16	ENSMUST00000092569.12	Ccdc43	protein_coding	0	0	2	0	1	0	2	chr11:102688808-102689730|Locus_11948,chr11:102686161-102688357|Locus_11949	group1
ENSMUSG00000069662.5	ENSMUST00000092584.5	Marcks	protein_coding	0	0	2	1	1	0	3	chr10:37136375-37136549|Locus_3847,chr10:37135875-37136249|Locus_3848,chr10:37133650-37133874|Locus_3849	group1
ENSMUSG00000019880.10	ENSMUST00000092623.4	Rspo3	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSMUSG00000004360.9	ENSMUST00000092627.5	9330159F19Rik	protein_coding	0	0	3	0	1	0	3	chr10:29211831-29221793|Locus_5887,chr10:29223392-29225220|Locus_5888,chr10:29227238-29227687|Locus_5889	group1
ENSMUSG00000038916.7	ENSMUST00000092629.3	Soga3	protein_coding	0	1	3	1	1	0	5	chr10:29143914-29144313|Locus_5882,chr10:29144339-29146816|Locus_5883,chr10:29150376-29196601|Locus_5884,chr10:29197052-29197376|Locus_5885,chr10:29199106-29199455|Locus_5886	group1
ENSMUSG00000013846.9	ENSMUST00000092640.5	St3gal1	protein_coding	0	1	0	3	1	0	4	chr15:67113954-67114253|Locus_5227,chr15:67106475-67106649|Locus_5228,chr15:67106025-67106399|Locus_5229,chr15:67105600-67105849|Locus_5230	group1
ENSMUSG00000037608.16	ENSMUST00000092678.9	Bclaf1	protein_coding	0	0	2	1	1	0	3	chr10:20325251-20325750|Locus_15504,chr10:20339752-20340156|Locus_15505,chr10:20340657-20340756|Locus_15506	group1
ENSMUSG00000006784.14	ENSMUST00000092684.11	Ttc25	protein_coding	0	0	1	0	1	0	1	chr11:100571497-100571696|Locus_16009	group1
ENSMUSG00000069729.13	ENSMUST00000092723.10	Arid1b	protein_coding	0	0	1	0	1	0	1	chr17:5342007-5343256|Locus_8895	group1
ENSMUSG00000018160.15	ENSMUST00000092735.11	Med1	protein_coding	0	0	1	0	1	0	1	chr11:98152854-98153103|Locus_4626	group1
ENSMUSG00000069763.3	ENSMUST00000092788.3	Tmem100	protein_coding	0	0	1	0	1	0	1	chr11:90035342-90036216|Locus_14104	group1
ENSMUSG00000034940.15	ENSMUST00000092834.11	Synrg	protein_coding	0	0	0	1	0	0	1	chr11:84041610-84042284|Locus_6377	group1
ENSMUSG00000020697.16	ENSMUST00000092849.11	Lig3	protein_coding	0	0	2	2	1	0	4	chr11:82783427-82783876|Locus_3683,chr11:82801291-82801840|Locus_3684,chr11:82801991-82802765|Locus_3685,chr11:82802474-82802773|Locus_13807	group1
ENSMUSG00000020701.12	ENSMUST00000092852.5	Tmem132e	protein_coding	0	0	1	0	1	0	1	chr11:82444565-82445564|Locus_10118	group1
ENSMUSG00000069804.2	ENSMUST00000092883.2	Gm10277	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSMUSG00000000751.13	ENSMUST00000092907.11	Rpa1	protein_coding	0	0	2	0	1	0	2	chr11:75342191-75348321|Locus_14268,chr11:75301041-75301340|Locus_14269	group1
ENSMUSG00000020785.17	ENSMUST00000092937.12	Camkk1	protein_coding	0	0	0	1	1	0	1	chr11:73040446-73041495|Locus_12254	group1
ENSMUSG00000069833.12	ENSMUST00000092956.2	Ahnak	protein_coding	0	0	23	0	1	0	23	chr19:9000829-9002163|Locus_13207,chr19:9002764-9003213|Locus_13208,chr19:9003464-9003913|Locus_13209,chr19:9004439-9004513|Locus_13210,chr19:9004789-9005088|Locus_13211,chr19:9005589-9005988|Locus_13212,chr19:9006189-9006538|Locus_13213,chr19:9006814-9007163|Locus_13214,chr19:9008314-9008788|Locus_13215,chr19:9009589-9009813|Locus_13216,chr19:9010014-9010638|Locus_13217,chr19:9010789-9011213|Locus_13218,chr19:9011314-9011388|Locus_13219,chr19:9011714-9011763|Locus_13220,chr19:9012514-9012763|Locus_13221,chr19:9013289-9013363|Locus_13222,chr19:9013414-9013463|Locus_13223,chr19:9013989-9014463|Locus_13224,chr19:9014764-9014963|Locus_13225,chr19:9016239-9017288|Locus_13226,chr19:9017439-9017663|Locus_13227,chr19:9017739-9017813|Locus_13228,chr19:9017914-9018288|Locus_13229	group1
ENSMUSG00000074652.3	ENSMUST00000092995.5	Myh7b	protein_coding	0	0	1	0	0	0	1	chr2:155631509-155631718|Locus_13543	group1
ENSMUSG00000038697.15	ENSMUST00000093039.5	Taf5l	protein_coding	0	0	2	1	1	0	3	chr8:123997918-124003512|Locus_611,chr8:123997093-123997567|Locus_612,chr8:123996318-123996692|Locus_613	group1
ENSMUSG00000040220.10	ENSMUST00000093043.6	Gas8	protein_coding	0	0	1	0	0	0	1	chr8:123518834-123520609|Locus_867	group1
ENSMUSG00000025316.16	ENSMUST00000093078.12	Banp	protein_coding	0	0	0	1	1	0	1	chr8:122025777-122026201|Locus_11992	group1
ENSMUSG00000031832.15	ENSMUST00000093099.12	Taf1c	protein_coding	0	0	1	0	1	0	1	chr8:119598546-119599245|Locus_5971	group1
ENSMUSG00000031831.6	ENSMUST00000093100.2	Dnaaf1	protein_coding	0	0	0	2	0	0	2	chr8:119597921-119598170|Locus_5972,chr8:119597909-119598183|Locus_14261	group1
ENSMUSG00000020333.17	ENSMUST00000093106.11	Acsl6	protein_coding	0	0	1	1	1	0	2	chr11:54361193-54361667|Locus_6329,chr11:54361918-54362042|Locus_6330	group1
ENSMUSG00000029659.16	ENSMUST00000093110.11	Medag	protein_coding	0	0	1	1	1	0	2	chr5:149429825-149430474|Locus_14928,chr5:149431300-149431549|Locus_14929	group1
ENSMUSG00000017776.15	ENSMUST00000093115.3	Crk	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSMUSG00000031948.14	ENSMUST00000093120.12	Kars	protein_coding	0	0	1	0	0	0	1	chr8:112005644-112005718|Locus_17062	group1
ENSMUSG00000036644.15	ENSMUST00000093138.12	Tbc1d9b	protein_coding	0	0	1	1	1	0	2	chr11:50168763-50171531|Locus_16468,chr11:50171632-50172031|Locus_16469	group1
ENSMUSG00000020374.16	ENSMUST00000093141.11	Rasgef1c	protein_coding	0	0	0	1	1	0	1	chr11:49979632-49979906|Locus_16059	group1
ENSMUSG00000031731.16	ENSMUST00000093157.12	Ap1g1	protein_coding	0	0	1	2	1	0	3	chr8:109858878-109860748|Locus_1837,chr8:109862199-109862973|Locus_1838,chr8:109863499-109863748|Locus_1839	group1
ENSMUSG00000069895.4	ENSMUST00000093162.3	Atxn1l	protein_coding	0	0	2	0	1	0	2	chr8:109733226-109733625|Locus_11890,chr8:109731351-109733025|Locus_11891	group1
ENSMUSG00000069911.10	ENSMUST00000093192.3	Fam196b	protein_coding	0	0	0	1	0	0	1	chr11:34420981-34421155|Locus_12609	group1
ENSMUSG00000032878.16	ENSMUST00000093253.9	Ccdc85a	protein_coding	0	1	1	0	0	0	2	chr11:28583804-28584153|Locus_6318,chr11:28576493-28577342|Locus_6319	group1
ENSMUSG00000020134.13	ENSMUST00000093290.11	Peli1	protein_coding	0	0	1	0	1	0	1	chr11:21148021-21148645|Locus_13757	group1
ENSMUSG00000049800.13	ENSMUST00000093292.10	Sertad2	protein_coding	0	0	3	0	1	0	3	chr11:20647870-20648044|Locus_12658,chr11:20648195-20648244|Locus_12659,chr11:20648345-20649144|Locus_12660	group1
ENSMUSG00000045671.17	ENSMUST00000093299.12	Spred2	protein_coding	0	0	1	0	1	0	1	chr11:20020858-20021382|Locus_1628	group1
ENSMUSG00000031734.13	ENSMUST00000093312.5	Irx3	protein_coding	0	0	1	0	0	0	1	chr8:91800215-91800489|Locus_3430	group1
ENSMUSG00000031691.14	ENSMUST00000093360.11	Tnpo2	protein_coding	0	0	0	0	0	2	2	chr8:85037753-85037802|Locus_5931,chr8:85037928-85038102|Locus_5932	group1
ENSMUSG00000049680.17	ENSMUST00000093362.11	Urgcp	protein_coding	0	0	3	0	1	0	3	chr11:5717877-5718251|Locus_12960,chr11:5716427-5717751|Locus_12961,chr11:5715402-5716376|Locus_12962	group1
ENSMUSG00000020396.8	ENSMUST00000093369.4	Nefh	protein_coding	0	0	2	0	1	0	2	chr11:4941029-4941328|Locus_11265,chr11:4939179-4939978|Locus_11266	group1
ENSMUSG00000051427.14	ENSMUST00000093381.10	Ccdc157	protein_coding	0	0	1	0	0	0	1	chr11:4147740-4148900|Locus_6305	group1
ENSMUSG00000034543.14	ENSMUST00000093389.8	Morc2a	protein_coding	0	1	2	0	1	0	3	chr11:3649516-3649815|Locus_16046,chr11:3649866-3650440|Locus_16047,chr11:3688196-3690305|Locus_16048	group1
ENSMUSG00000048148.17	ENSMUST00000093427.10	Nwd1	protein_coding	0	0	3	0	1	0	3	chr8:72667099-72667523|Locus_10521,chr8:72707571-72707720|Locus_10522,chr8:72711710-72712059|Locus_10523	group1
ENSMUSG00000034863.9	ENSMUST00000093450.5	Ano8	protein_coding	0	0	1	0	0	0	1	chr8:71480604-71481003|Locus_11406	group1
ENSMUSG00000051147.10	ENSMUST00000093470.6	Nat2	protein_coding	0	0	1	0	0	0	1	chr8:67501563-67501762|Locus_4160	group1
ENSMUSG00000070074.1	ENSMUST00000093566.1	Mir484	miRNA	0	0	0	0	0	0	0	NA	group1
ENSMUSG00000013419.7	ENSMUST00000093772.3	Zfp651	protein_coding	0	0	1	0	1	0	1	chr9:121767580-121768029|Locus_10096	group1
ENSMUSG00000079334.8	ENSMUST00000093785.5	Nat6	protein_coding	0	0	1	0	1	0	1	chr9:107583765-107584039|Locus_1408	group1
ENSMUSG00000070287.3	ENSMUST00000093792.3	Slc35g2	protein_coding	0	0	1	0	1	0	1	chr9:100552563-100570975|Locus_9487	group1
ENSMUSG00000056919.9	ENSMUST00000093802.5	Cep162	protein_coding	0	0	2	0	1	0	2	chr9:87203694-87204068|Locus_11418,chr9:87192502-87193601|Locus_11419	group1
