ID	Description	GeneRatio	BgRatio	pvalue	p_adjust	qvalue	geneID	Count	GO	Sample
GO:0051272	positive regulation of cellular component movement	154/4519	473/17381	0.000744600899378849	0.00802299842502779	0.00625845422320478	3675/51564/9564/7494/7040/5054/5216/1277/4254/1839/6678/5335/6615/652/5880/239/81/91/7057/3685/5159/506/2549/90/4162/3655/3918/2247/3383/10016/10512/3480/388/56034/1956/80005/4851/7424/25836/3678/7048/54859/8772/1901/5581/7423/7015/6868/79791/4323/9475/811/57142/27086/2149/3735/3309/51157/23060/4088/5155/80139/1954/91663/3091/2185/375611/949/1601/10507/85360/5962/57556/538/1435/375056/2113/351/10488/8828/80781/5058/23224/54434/2316/4638/7042/23328/9181/3570/8874/3725/7422/958/25/80149/1902/659/8829/8660/10253/6239/9037/286077/1729/208/114609/3912/84299/9585/3373/4780/2260/2852/3265/4233/596/1398/5154/3146/6546/22954/2621/286527/9732/3925/9530/147372/79872/6198/7291/10013/6714/5420/5328/23075/3491/7114/51512/324/4193/8754/7803/5747/5293/81029/5031/8877/1613/207/3690/8766/708/25865	154	BP	group1
GO:0061564	axon development	154/4519	473/17381	0.000744600899378849	0.00802299842502779	0.00625845422320478	1951/7414/7473/150465/6696/5335/1948/5361/9253/3975/6498/80208/8482/5802/2549/89884/5290/2817/57679/6722/10512/85464/10939/396/2044/4851/2043/64843/323/5364/4131/10818/81565/4218/10678/214/5598/8609/2348/6478/8851/2011/7869/10494/27185/57142/65059/8408/29882/23129/1400/26050/6794/22906/23768/66008/25987/6711/1954/118813/4756/10507/1796/9846/2736/57556/59277/2668/6049/2017/351/8828/4983/5058/5663/6709/23271/23654/9260/5792/54434/5532/2803/4548/55740/5362/6993/1945/6464/55558/22854/3725/23394/7422/25/64855/659/2048/56288/8829/8660/2131/8239/4038/1855/6792/4781/9037/2290/10458/5781/1267/3265/596/2887/2909/22954/6405/1605/3688/6654/3925/9839/1385/627/200933/10013/6714/104/22865/5291/6474/6277/9353/3084/4147/5747/23303/6712/5293/9798/23499/9369/10381/23334/8766/55715/6477/5797/2064/79414/7408/1785/5623	154	BP	group1
GO:2001252	positive regulation of chromosome organization	59/4519	156/17381	0.000744932572219599	0.00802299842502779	0.00625845422320478	23411/54623/7040/2648/9733/3976/23558/9700/10574/11143/55011/8726/5371/10270/9869/7013/22948/25836/84464/10576/81620/3622/4204/2237/93624/9212/7334/65018/9810/3720/3181/57708/3981/4926/9646/4216/4751/26097/1736/7422/1025/546/8473/1487/56254/23168/25942/1499/5609/22976/122953/408/3192/55183/221477/170506/4297/22823/25865	59	BP	group1
GO:0002244	hematopoietic progenitor cell differentiation	69/4519	188/17381	0.000745859989953523	0.00802299842502779	0.00625845422320478	5704/10272/5711/7040/23094/5691/9841/3280/3624/6659/652/64428/3021/5700/5717/5689/9739/55526/84138/5709/6722/1021/5686/4851/201163/5692/103/56339/96459/5978/5708/5591/54502/23212/147808/5693/3981/5663/5699/8861/5710/8874/25/2296/23215/93436/1106/25942/4780/596/1052/23198/6654/6938/10443/8692/5134/5701/51441/5695/10413/5702/5719/4297/7316/10197/22890/7314/1938	69	BP	group1
GO:0033209	tumor necrosis factor-mediated signaling pathway	64/4519	172/17381	0.000754015412442839	0.00808180868987306	0.00630433000815328	5704/7132/5711/5691/8744/55504/84817/8737/5700/5717/5689/51588/5709/939/5686/8795/149951/5692/27242/5708/6868/117584/3735/10293/5693/2185/2309/9020/8717/246330/8904/5699/5710/958/60401/10616/841/81858/5970/22954/2621/23198/970/204851/9530/8517/7114/9414/5701/5695/3551/329/5702/5719/7316/7186/4055/10197/3987/8877/3856/7187/7314/56928	64	BP	group1
GO:0042594	response to starvation	64/4519	172/17381	0.000754015412442839	0.00808180868987306	0.00630433000815328	23411/7494/55846/1611/83667/9779/23378/10514/1965/7482/54407/4141/79726/867/6751/81631/133/7071/84219/55626/26608/8493/57521/96459/26263/7351/144577/5366/8408/3309/23367/1978/54468/9474/3077/30849/81788/5287/2629/3725/64121/80149/659/10670/51520/4780/596/8897/9463/468/10634/23274/2621/9451/6513/83939/3312/3992/1649/53349/440275/23334/1723/7538	64	BP	group1
GO:0072001	renal system development	97/4519	280/17381	0.000763922883236254	0.0081734311332733	0.00637580140045093	3675/10272/51804/7040/6928/7466/3280/3217/1958/3764/29927/6659/1948/652/65266/6495/3976/6608/3237/5914/6382/3975/182/7482/10220/4609/51196/5159/4092/4087/5310/84662/7849/3655/2247/80144/4851/84159/2043/25836/9510/201163/760/4643/4091/7248/10972/8837/2302/4088/79191/139285/5155/342184/64412/7477/2736/2668/4763/4326/4811/7042/1063/90780/51107/9096/84445/7422/9231/6385/8879/8829/9500/4038/7020/4824/2296/26146/79633/1499/2260/596/4357/5154/56913/23210/5420/8692/25976/9353/4090/65250/4086/116039/2650/9245/10409	97	BP	group1
GO:0045740	positive regulation of DNA replication	26/4519	56/17381	0.000767445362386898	0.00819653457199363	0.00639382356697395	7126/4254/2069/652/466/1017/3480/56034/1956/81620/80169/811/5155/2736/6416/6464/653/3725/546/5111/80174/2260/3265/1471/5154/8317	26	BP	group1
GO:0030879	mammary gland development	51/4519	131/17381	0.000772077105106652	0.00823138232802535	0.00642100705553423	7494/7040/7473/595/7372/3398/6909/540/652/6608/3235/5371/3099/4041/7048/6778/5469/1051/2194/57142/80139/3091/10522/7477/2736/538/1435/1969/1999/128239/10765/90780/8945/7422/8660/2683/6239/675/4487/208/2909/8648/1385/6714/3084/823/9113/11331/207/394/1723	51	BP	group1
GO:1902893	regulation of pri-miRNA transcription by RNA polymerase II	16/4519	29/17381	0.00078727373759535	0.00837854333479795	0.00653580209543527	7040/5465/6722/4091/7015/4088/5155/3091/4775/6597/5467/7003/3725/4781/5970/4086	16	BP	group1
GO:1903747	regulation of establishment of protein localization to mitochondrion	50/4519	128/17381	0.000791206835518103	0.00840552420842818	0.00655684891030066	23368/2648/3280/5326/7533/5880/84327/9917/7531/55294/7855/79753/7532/9776/5366/637/65018/8607/22885/3301/29801/56910/2810/7332/1869/6158/118424/7529/7027/10971/7159/841/8655/7534/596/89781/79778/55733/10075/9530/7709/10425/11338/93974/5695/3084/140735/4836/57602/10055	50	BP	group1
GO:0006839	mitochondrial transport	105/4519	307/17381	0.000793487180779139	0.0084148825714726	0.00656414903471985	23368/26517/3320/203427/2648/3280/84266/5326/7533/5880/9026/26515/84327/506/10478/9917/6548/79594/2932/7531/6687/54977/55294/51422/3099/7855/131474/79753/81034/64112/79085/7532/7351/9776/5366/637/666/65018/8607/22885/29928/134266/29801/10948/56910/2810/7332/1869/6158/54978/118424/31/7529/55750/5663/123096/9673/28982/6993/10440/84134/4580/664/1376/23203/114789/203245/90529/7027/598/10971/7755/3329/7159/841/8655/1267/10105/26520/7534/596/89781/522/7263/79778/55733/10075/9530/81894/7709/9927/55186/10425/11338/93974/5695/26521/3084/253512/51312/1468/140735/4836/57602/10055	105	BP	group1
GO:0046777	protein autophosphorylation	83/4519	234/17381	0.00079611113893069	0.00842784556054619	0.00657426099902734	6793/1445/23178/5911/4294/1455/1965/91/8737/5159/2932/3480/150094/56034/1956/7424/2043/808/9261/22853/23235/613/4296/79834/2011/9212/10494/65018/8408/5912/6794/5062/84206/5155/2185/1859/5170/57826/8805/818/5058/1612/85456/415116/4215/4751/3725/7422/25/6789/2022/5292/65267/54206/6792/23049/10645/6790/2260/5154/22848/8576/10188/9451/51347/6872/51755/2081/7444/6714/2261/27/5747/7297/65125/8569/1613/207/4293/440275/8711/2064/25865	83	BP	group1
GO:0090305	nucleic acid phosphodiester bond hydrolysis	99/4519	287/17381	0.000799130254488774	0.00844493887564324	0.00658759488299321	57455/4913/79650/27161/4848/88745/6117/65080/51163/57472/10714/5395/28987/55520/129563/53918/29777/64852/85463/2071/9797/3837/11277/3148/51585/4968/10248/2237/5883/5511/57804/65095/81875/54512/115752/23212/5426/55339/283254/5932/23283/64782/283989/60528/3005/51367/54932/23405/3836/5981/54487/5982/9937/23381/84893/142/5980/64858/114034/23404/2021/80149/9790/27301/8451/1676/79707/92667/10557/64421/5111/255967/10171/79605/146956/10940/3146/8602/9924/2081/11102/80746/22916/2965/201626/167227/90459/3297/10978/7316/23293/7009/55775/57697/197342/112479/7314/10775/7538	99	BP	group1
GO:0001501	skeletal system development	159/4519	491/17381	0.00080491938818045	0.00849119347566499	0.00662367644271853	2767/2734/51804/7040/1277/6678/7763/3217/6615/6659/652/6495/3235/5914/22856/3975/7482/80263/53/10220/4040/3340/4087/5310/8312/2201/54928/2033/960/2247/2121/1462/5307/6722/399979/9321/9775/64651/56034/84159/25836/3206/56172/7071/4325/392255/4041/7048/5364/25886/3636/5479/4665/5469/57599/3233/649/5308/6670/285590/4323/2778/80169/8092/27086/161882/6935/1303/7298/10498/4088/124976/139285/64764/6468/1954/342184/3091/10522/7477/10507/2736/538/79648/10743/85301/5663/7004/1969/11091/2114/1745/7042/28982/1490/55870/59338/537/51684/653/7398/860/8879/2022/659/124565/1290/171023/9249/5305/6949/2131/29123/6497/7020/2296/4781/4487/79705/5781/79633/11214/3373/7227/1499/3200/2260/7289/55112/864/202018/51320/5970/4148/4664/29072/56987/9451/55636/3234/3232/7291/6714/8692/5745/3491/9414/29985/2261/25976/3623/6474/81792/4090/4086/116039/871/81029/50515	159	BP	group1
GO:0071826	ribonucleoprotein complex subunit organization	79/4519	221/17381	0.000809573657211721	0.00852533520282676	0.00665030918340018	6634/3320/1983/27161/9733/4848/6209/22868/26284/51388/96764/6433/57472/55011/1656/6636/6895/90381/5433/53918/29777/79833/25929/5822/103/10569/10421/27258/9416/50628/23212/26121/8607/27341/55164/51154/55794/55299/6633/23405/7375/1778/8444/8661/23195/11218/192670/6732/9790/7536/255967/6628/23521/6733/10658/9908/25980/1654/24144/6147/27316/54680/23064/8994/22907/6234/9169/6431/83939/55696/10978/4839/636/6430/55239/10073/708/79760/84769	79	BP	group1
GO:0016051	carbohydrate biosynthetic process	71/4519	195/17381	0.000814913709288293	0.00855161628961693	0.00667081011957129	1407/3038/7040/26330/2648/23178/2023/140710/5507/2806/83667/55501/3340/54928/5465/2932/9486/6652/150094/5226/1609/5903/83539/10678/10296/3667/4247/113189/79660/9852/2997/79369/5155/283871/2185/8908/6483/8445/160/2542/11091/2530/2805/5509/5236/8473/8660/2131/84912/2683/55276/208/2539/2852/468/6513/3269/5745/4191/81849/55830/2027/5091/2132/7316/50515/207/5106/5261/1468/7314	71	BP	group1
GO:0043523	regulation of neuron apoptotic process	71/4519	195/17381	0.000814913709288293	0.00855161628961693	0.00667081011957129	997/3162/8846/51804/1522/7466/6495/9040/16/5290/5921/55294/3672/55626/1051/4204/112398/4296/835/7015/23529/8851/666/2149/65018/116986/842/3091/2185/5170/2309/2668/6416/4763/3981/5663/7516/80331/1745/142/7042/9928/4170/3725/23394/8829/598/84678/10280/5621/7020/84335/2539/6733/1499/3265/596/6093/468/28996/5538/627/340371/55074/4909/6418/1649/112399/5641/1728/5300	71	BP	group1
GO:0006977	DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest	28/4519	62/17381	0.000845227497535919	0.00885163535361239	0.00690484426474163	1027/4848/6659/57472/2033/1017/5371/10769/835/10498/2810/1869/85456/5325/4194/1647/7027/5111/1874/55835/6790/51512/4193/3276/7316/4850/51499/7314	28	BP	group1
GO:0003158	endothelium development	47/4519	119/17381	0.000846447751260124	0.00885163535361239	0.00690484426474163	7132/652/5908/239/23135/182/694/83605/30061/5802/90/118/3383/388/4851/1901/57493/9475/27086/6935/90627/91663/7477/57826/5962/3516/7082/23462/80781/26084/50848/8721/2889/2022/25932/659/8829/1499/4233/6093/10411/9414/81792/3084/3551/7716/25865	47	BP	group1
GO:0072413	signal transduction involved in mitotic cell cycle checkpoint	29/4519	65/17381	0.000876072046858348	0.00911387753937586	0.00710941001784884	1027/4848/6659/57472/2033/1017/5371/10769/835/5591/10498/2810/1869/85456/5325/4194/1647/7027/5111/1874/55835/6790/51512/4193/3276/7316/4850/51499/7314	29	BP	group1
GO:1902402	signal transduction involved in mitotic DNA damage checkpoint	29/4519	65/17381	0.000876072046858348	0.00911387753937586	0.00710941001784884	1027/4848/6659/57472/2033/1017/5371/10769/835/5591/10498/2810/1869/85456/5325/4194/1647/7027/5111/1874/55835/6790/51512/4193/3276/7316/4850/51499/7314	29	BP	group1
GO:1902403	signal transduction involved in mitotic DNA integrity checkpoint	29/4519	65/17381	0.000876072046858348	0.00911387753937586	0.00710941001784884	1027/4848/6659/57472/2033/1017/5371/10769/835/5591/10498/2810/1869/85456/5325/4194/1647/7027/5111/1874/55835/6790/51512/4193/3276/7316/4850/51499/7314	29	BP	group1
GO:0072655	establishment of protein localization to mitochondrion	69/4519	189/17381	0.000880358602683906	0.00914265332977259	0.00713185698310969	23368/26517/3320/2648/3280/5326/7533/5880/26515/84327/9917/7531/55294/3099/7855/131474/79753/64112/7532/9776/5366/637/65018/8607/22885/29928/134266/3301/29801/56910/2810/7332/1869/6158/118424/7529/55750/10440/84134/4580/23203/7027/10971/3329/7159/841/8655/26520/7534/596/89781/79778/55733/10075/9530/7709/9927/10425/11338/93974/5695/26521/3084/1649/207/140735/4836/57602/10055	69	BP	group1
GO:0006418	tRNA aminoacylation for protein translation	23/4519	48/17381	0.000885283106535606	0.00917543554253012	0.00715742921521164	23438/6301/10352/57505/16/4141/23395/92935/3735/10667/55157/80222/25973/8565/833/51520/151903/55152/54938/124454/3035/11232/2193	23	BP	group1
GO:0031293	membrane protein intracellular domain proteolysis	11/4519	17/17381	0.000891144912163245	0.00917543554253012	0.00715742921521164	7040/6868/84236/8720/5663/5664/51107/5970/51360/7189/56928	11	BP	group1
GO:0031958	corticosteroid receptor signaling pathway	11/4519	17/17381	0.000891144912163245	0.00917543554253012	0.00715742921521164	1407/5536/7533/5245/10432/811/5187/8289/23054/2908/2852	11	BP	group1
GO:0043558	regulation of translational initiation in response to stress	11/4519	17/17381	0.000891144912163245	0.00917543554253012	0.00715742921521164	23645/8440/1965/4690/5499/84919/468/9451/8893/440275/5611	11	BP	group1
GO:0051299	centrosome separation	11/4519	17/17381	0.000891144912163245	0.00917543554253012	0.00715742921521164	5903/81565/4751/9371/6790/54820/23636/5902/8498/64793/116840	11	BP	group1
GO:0072659	protein localization to plasma membrane	80/4519	225/17381	0.000902772342213677	0.00927926511748862	0.00723842295439343	3675/7132/1445/7040/23433/90196/5911/63971/4040/5525/64398/9368/30846/64083/1000/55204/1956/196383/7871/382/6809/4218/10098/5581/2580/9475/51762/23241/682/6711/91663/118813/1601/5318/5170/5962/8394/391/22841/92359/1969/2316/2803/163882/481/50848/26119/2048/65267/598/353116/8878/5590/5621/1173/208/55022/2852/116372/6093/23759/2621/3688/284098/81619/84668/9530/79156/10139/83871/51735/51125/3551/57799/784/25837/23499/207/81693/8766	80	BP	group1
GO:0003007	heart morphogenesis	83/4519	235/17381	0.000921597633026492	0.00945659823786399	0.00737675418136528	10454/7040/3280/7134/6909/6615/6659/652/6495/6608/5914/182/4853/4092/90/6722/10512/10395/4851/25836/9510/8321/4091/7048/4886/5469/1901/5308/57493/2348/2535/57142/161882/23129/4088/23768/26005/196528/1954/57178/55742/3091/6491/5318/3516/23462/8828/6256/5663/54583/7042/10370/64783/51684/653/3725/7422/2022/5292/659/8829/171023/9249/8928/7403/9645/1832/2296/4487/79633/1499/2280/55636/6654/7291/3491/4193/6474/10427/221496/3084/5747/123872	83	BP	group1
GO:0050770	regulation of axonogenesis	58/4519	154/17381	0.000925304467756155	0.00946233973574448	0.00738123291858472	7473/150465/6696/5361/6498/8482/5802/6722/85464/396/2043/5364/4131/81565/8851/2011/10494/27185/57142/29882/23129/6794/22906/66008/1954/118813/10507/6049/2017/5058/5663/23654/54434/2803/5362/55558/23394/7422/25/659/2048/8829/4038/6792/9037/2909/6405/9839/627/6474/9353/3084/5747/23303/9798/23499/8766/1785	58	BP	group1
GO:1905475	regulation of protein localization to membrane	58/4519	154/17381	0.000925304467756155	0.00946233973574448	0.00738123291858472	3675/23368/1445/7040/23433/7533/5525/7531/1000/1956/382/6809/5581/7532/23613/8851/5366/637/125170/54471/6711/2810/1601/5170/1869/391/7529/22841/5058/1969/54434/163882/3208/26119/2048/65267/7027/598/8878/4038/5621/10971/1173/7159/208/55022/841/8655/7534/2852/116372/596/3688/207/8766/140735/2064/4836	58	BP	group1
GO:0045446	endothelial cell differentiation	41/4519	101/17381	0.00093593273157288	0.00955477676561583	0.00745333974066438	7132/652/5908/239/23135/182/694/83605/5802/90/118/3383/4851/1901/57493/9475/6935/91663/7477/57826/5962/3516/7082/23462/80781/26084/50848/8721/2889/2022/25932/659/8829/1499/4233/6093/10411/9414/3084/3551/7716	41	BP	group1
GO:0000731	DNA synthesis involved in DNA repair	32/4519	74/17381	0.000939219595281901	0.00955588397027085	0.00745420343142961	23411/9100/6117/580/79728/10714/57804/7706/5426/7156/5932/55666/5892/5981/5982/641/7415/7516/51514/5980/10524/5111/675/56897/83932/51455/80010/7316/22890/124739/116028/7314	32	BP	group1
GO:0061097	regulation of protein tyrosine kinase activity	32/4519	74/17381	0.000939219595281901	0.00955588397027085	0.00745420343142961	9052/8440/2069/84313/867/55294/2043/7039/51704/84632/79893/9655/6868/5912/79643/5062/5155/285489/57826/351/2074/5663/80851/6464/5770/54206/5621/868/122809/2621/84619/8692	32	BP	group1
GO:0043039	tRNA aminoacylation	24/4519	51/17381	0.000953150743085229	0.0096812422604248	0.00755199095161412	23438/6301/10352/57505/16/4141/23395/92935/3735/10667/55157/80222/25973/8565/833/51520/151903/55152/54938/124454/3035/11232/283459/2193	24	BP	group1
GO:0003170	heart valve development	20/4519	40/17381	0.000967871546934315	0.00979766264598659	0.00764280633198531	7040/6659/652/182/4853/90/4851/4091/7048/56999/5308/161882/23462/7541/7042/659/7291/3491/4193/6474	20	BP	group1
GO:0090184	positive regulation of kidney development	20/4519	40/17381	0.000967871546934315	0.00979766264598659	0.00764280633198531	51804/7040/3217/1958/652/6495/3976/6608/3975/7482/4609/5159/7849/8837/5155/2668/7422/9500/5154/10409	20	BP	group1
GO:0007006	mitochondrial membrane organization	50/4519	129/17381	0.000970126909721629	0.00980398841706917	0.00764774083984004	23368/26517/3320/84266/7533/9026/506/6548/79594/2932/7531/6687/10939/3099/64112/3954/7532/5366/637/666/65018/29928/2810/1869/54978/7529/55750/6993/664/6901/203245/90529/7027/598/55735/10971/7755/7159/841/8655/1267/10105/26520/7534/596/522/9927/93974/140735/4836	50	BP	group1
GO:0001704	formation of primary germ layer	49/4519	126/17381	0.000995479616712891	0.010026497379053	0.00782131212566806	3675/54623/7473/6928/1843/1846/3624/6615/652/3975/23135/3685/1295/4087/8312/79971/90/6722/8324/3678/3693/123169/4323/1303/8289/4088/23275/4771/1969/2114/9646/1291/1847/659/1290/7403/2296/23168/3912/1499/2260/29072/3688/3281/4086/7296/2132/3690/5573	49	BP	group1
GO:0090263	positive regulation of canonical Wnt signaling pathway	49/4519	126/17381	0.000995479616712891	0.010026497379053	0.00782131212566806	5704/5711/5691/1277/6659/84327/7482/5700/4040/5717/5689/8312/79971/5709/5686/9679/5692/259266/51704/57805/5708/1453/139285/5693/3516/84870/5699/81847/5710/25805/1855/79705/9736/1654/23198/331/65981/85458/6714/5701/5695/5702/5719/7316/10197/1613/23399/7314/5300	49	BP	group1
