anno	seqnames	start	end	width	peak	groupname	gene_type	gene_name	location	transcriptID
UTR3 (ENST00000379656.3)	chr19	18124520	18124744	225	chr19:18124520-18124744|Locus_3053	group1	protein_coding	ARRDC2	UTR3	ENST00000379656.3
CDS (ENST00000379705.3, CDS 9 of 10, 519bp)	chr13	38320105	38320204	100	chr13:38320105-38320204|Locus_6648	group1	protein_coding	TRPC4	CDS	ENST00000379705.3
CDS (ENST00000379705.3, CDS 8 of 10, 337bp)	chr13	38266404	38266453	50	chr13:38266404-38266453|Locus_6649	group1	protein_coding	TRPC4	CDS	ENST00000379705.3
UTR3 (ENST00000379719.3)	chr11	9466833	9467007	175	chr11:9466833-9467007|Locus_485	group1	protein_coding	IPO7	UTR3	ENST00000379719.3
UTR3 (ENST00000379731.4)	chr9	33113239	33113438	200	chr9:33113239-33113438|Locus_3026	group1	protein_coding	B4GALT1	UTR3	ENST00000379731.4
CDS (ENST00000379751.4, CDS 1 of 1, 1800bp)	chr20	3766598	3766872	275	chr20:3766598-3766872|Locus_499	group1	protein_coding	CENPB	CDS	ENST00000379751.4
CDS (ENST00000379751.4, CDS 1 of 1, 1800bp)	chr20	3765848	3766572	725	chr20:3765848-3766572|Locus_500	group1	protein_coding	CENPB	CDS	ENST00000379751.4
CDS (ENST00000379751.4, CDS 1 of 1, 1800bp)	chr20	3764923	3765772	850	chr20:3764923-3765772|Locus_501	group1	protein_coding	CENPB	CDS	ENST00000379751.4
CDS (ENST00000379757.4, CDS 10 of 10, 263bp)	chr6	7910921	7910995	75	chr6:7910921-7910995|Locus_183	group1	protein_coding	TXNDC5	CDS	ENST00000379757.4
CDS (ENST00000379789.4, CDS 14 of 15, 174bp)	chr10	6268272	6271141	2870	chr10:6268272-6271141|Locus_4533	group1	protein_coding	PFKFB3	CDS	ENST00000379789.4
CDS (ENST00000379789.4, CDS 15 of 15, 48bp)	chr10	6273249	6276253	3005	chr10:6273249-6276253|Locus_4534	group1	protein_coding	PFKFB3	CDS	ENST00000379789.4
CDS (ENST00000379802.3, CDS 23 of 24, 2295bp)	chr6	7580495	7580569	75	chr6:7580495-7580569|Locus_1662	group1	protein_coding	DSP	CDS	ENST00000379802.3
CDS (ENST00000379802.3, CDS 23 of 24, 2295bp)	chr6	7581145	7581319	175	chr6:7581145-7581319|Locus_1663	group1	protein_coding	DSP	CDS	ENST00000379802.3
CDS (ENST00000379802.3, CDS 23 of 24, 2295bp)	chr6	7581670	7582916	1247	chr6:7581670-7582916|Locus_1664	group1	protein_coding	DSP	CDS	ENST00000379802.3
CDS (ENST00000379802.3, CDS 24 of 24, 3237bp)	chr6	7583292	7583541	250	chr6:7583292-7583541|Locus_1665	group1	protein_coding	DSP	CDS	ENST00000379802.3
CDS (ENST00000379802.3, CDS 24 of 24, 3237bp)	chr6	7584167	7584541	375	chr6:7584167-7584541|Locus_1666	group1	protein_coding	DSP	CDS	ENST00000379802.3
CDS (ENST00000379887.4, CDS 1 of 14, 375bp)	chr15	72767167	72767266	100	chr15:72767167-72767266|Locus_2767	group1	protein_coding	ARIH1	CDS	ENST00000379887.4
UTR3 (ENST00000379888.4)	chr10	6157536	6157760	225	chr10:6157536-6157760|Locus_7841	group1	protein_coding	RBM17	UTR3	ENST00000379888.4
CDS (ENST00000379902.3, CDS 12 of 23, 1212bp)	chr12	53453005	53453054	50	chr12:53453005-53453054|Locus_2502	group1	protein_coding	TENC1	CDS	ENST00000379902.3
CDS (ENST00000379902.3, CDS 12 of 23, 1212bp)	chr12	53453380	53453829	450	chr12:53453380-53453829|Locus_2503	group1	protein_coding	TENC1	CDS	ENST00000379902.3
CDS (ENST00000379932.4, CDS 1 of 6, 164bp)	chr14	105675898	105676122	225	chr14:105675898-105676122|Locus_3346	group1	protein_coding	BRF1	CDS	ENST00000379932.4
CDS (ENST00000379933.3, CDS 7 of 9, 2911bp)	chr6	7230843	7231267	425	chr6:7230843-7231267|Locus_5962	group1	protein_coding	RREB1	CDS	ENST00000379933.3
CDS (ENST00000379933.3, CDS 7 of 9, 2911bp)	chr6	7231793	7240747	8955	chr6:7231793-7240747|Locus_5963	group1	protein_coding	RREB1	CDS	ENST00000379933.3
CDS (ENST00000379933.3, CDS 8 of 9, 798bp)	chr6	7246844	7247218	375	chr6:7246844-7247218|Locus_5964	group1	protein_coding	RREB1	CDS	ENST00000379933.3
CDS (ENST00000379933.3, CDS 9 of 9, 458bp)	chr6	7248858	7249507	650	chr6:7248858-7249507|Locus_5965	group1	protein_coding	RREB1	CDS	ENST00000379933.3
UTR3 (ENST00000379942.4)	chrX	18911241	18911340	100	chrX:18911241-18911340|Locus_4546	group1	protein_coding	PHKA2	UTR3	ENST00000379942.4
CDS (ENST00000379996.3, CDS 11 of 20, 967bp)	chrX	18622605	18626946	4342	chrX:18622605-18626946|Locus_6496	group1	protein_coding	CDKL5	CDS	ENST00000379996.3
CDS (ENST00000380060.3, CDS 1 of 8, 565bp)	chrX	17393743	17393892	150	chrX:17393743-17393892|Locus_4162	group1	protein_coding	NHS	CDS	ENST00000380060.3
CDS (ENST00000380060.3, CDS 6 of 8, 2982bp)	chrX	17744702	17744851	150	chrX:17744702-17744851|Locus_4163	group1	protein_coding	NHS	CDS	ENST00000380060.3
UTR3 (ENST00000380060.3)	chrX	17750604	17750778	175	chrX:17750604-17750778|Locus_4164	group1	protein_coding	NHS	UTR3	ENST00000380060.3
CDS (ENST00000380118.3, CDS 9 of 10, 163bp)	chr6	4133802	4135609	1808	chr6:4133802-4135609|Locus_441	group1	protein_coding	ECI2	CDS	ENST00000380118.3
CDS (ENST00000380152.3, CDS 9 of 26, 1116bp)	chr13	32907264	32907363	100	chr13:32907264-32907363|Locus_6473	group1	protein_coding	BRCA2	CDS	ENST00000380152.3
CDS (ENST00000380152.3, CDS 26 of 26, 609bp)	chr13	32972524	32972673	150	chr13:32972524-32972673|Locus_6474	group1	protein_coding	BRCA2	CDS	ENST00000380152.3
CDS (ENST00000380243.4, CDS 1 of 6, 90bp)	chr14	99980928	99981602	675	chr14:99980928-99981602|Locus_3493	group1	protein_coding	CCDC85C	CDS	ENST00000380243.4
CDS (ENST00000380266.3, CDS 1 of 1, 2295bp)	chr20	3129490	3129614	125	chr20:3129490-3129614|Locus_2072	group1	protein_coding	FASTKD5	CDS	ENST00000380266.3
CDS (ENST00000380266.3, CDS 1 of 1, 2295bp)	chr20	3127990	3128214	225	chr20:3127990-3128214|Locus_2073	group1	protein_coding	FASTKD5	CDS	ENST00000380266.3
CDS (ENST00000380266.3, CDS 1 of 1, 2295bp)	chr20	3127315	3127814	500	chr20:3127315-3127814|Locus_2074	group1	protein_coding	FASTKD5	CDS	ENST00000380266.3
CDS (ENST00000380274.1, CDS 1 of 1, 978bp)	chr6	3850659	3850833	175	chr6:3850659-3850833|Locus_2964	group1	protein_coding	FAM50B	CDS	ENST00000380274.1
UTR3 (ENST00000380274.1)	chr6	3851034	3851158	125	chr6:3851034-3851158|Locus_2965	group1	protein_coding	FAM50B	UTR3	ENST00000380274.1
UTR3 (ENST00000380274.1)	chr6	3851309	3851483	175	chr6:3851309-3851483|Locus_2966	group1	protein_coding	FAM50B	UTR3	ENST00000380274.1
UTR3 (ENST00000380277.2)	chr6	3723661	3723810	150	chr6:3723661-3723810|Locus_1976	group1	protein_coding	PXDC1	UTR3	ENST00000380277.2
UTR3 (ENST00000380277.2)	chr6	3722961	3723135	175	chr6:3722961-3723135|Locus_1977	group1	protein_coding	PXDC1	UTR3	ENST00000380277.2
CDS (ENST00000380325.3, CDS 4 of 4, 135bp)	chr20	3028433	3028807	375	chr20:3028433-3028807|Locus_6271	group1	protein_coding	MRPS26	CDS	ENST00000380325.3
CDS (ENST00000380338.4, CDS 7 of 11, 705bp)	chr9	20413886	20414210	325	chr9:20413886-20414210|Locus_4015	group1	protein_coding	MLLT3	CDS	ENST00000380338.4
UTR3 (ENST00000380338.4)	chr9	20345818	20345917	100	chr9:20345818-20345917|Locus_4016	group1	protein_coding	MLLT3	UTR3	ENST00000380338.4
CDS (ENST00000380412.5, CDS 1 of 2, 1535bp)	chr16	30536872	30537196	325	chr16:30536872-30537196|Locus_6374	group1	protein_coding	ZNF768	CDS	ENST00000380412.5
CDS (ENST00000380412.5, CDS 1 of 2, 1535bp)	chr16	30536197	30536271	75	chr16:30536197-30536271|Locus_6375	group1	protein_coding	ZNF768	CDS	ENST00000380412.5
CDS (ENST00000380412.5, CDS 1 of 2, 1535bp)	chr16	30536072	30536121	50	chr16:30536072-30536121|Locus_6376	group1	protein_coding	ZNF768	CDS	ENST00000380412.5
CDS (ENST00000380412.5, CDS 1 of 2, 1535bp)	chr16	30535547	30536046	500	chr16:30535547-30536046|Locus_6377	group1	protein_coding	ZNF768	CDS	ENST00000380412.5
CDS (ENST00000380502.3, CDS 2 of 17, 1041bp)	chr9	19058040	19058189	150	chr9:19058040-19058189|Locus_4775	group1	protein_coding	HAUS6	CDS	ENST00000380502.3
CDS (ENST00000380520.1, CDS 1 of 6, 402bp)	chr6	2948643	2948842	200	chr6:2948643-2948842|Locus_4549	group1	protein_coding	SERPINB6	CDS	ENST00000380520.1
CDS (ENST00000380525.4, CDS 21 of 23, 92bp)	chr11	3062245	3063427	1183	chr11:3062245-3063427|Locus_7461	group1	protein_coding	CARS	CDS	ENST00000380525.4
CDS (ENST00000380525.4, CDS 1 of 23, 135bp)	chr11	3022152	3022401	250	chr11:3022152-3022401|Locus_7462	group1	protein_coding	CARS	CDS	ENST00000380525.4
CDS (ENST00000380527.1, CDS 1 of 1, 942bp)	chr9	19049797	19050221	425	chr9:19049797-19050221|Locus_547	group1	protein_coding	RRAGA	CDS	ENST00000380527.1
CDS (ENST00000380550.3, CDS 15 of 22, 606bp)	chrX	13778656	13778780	125	chrX:13778656-13778780|Locus_7757	group1	protein_coding	OFD1	CDS	ENST00000380550.3
CDS (ENST00000380599.4, CDS 1 of 2, 1951bp)	chr17	7366235	7366734	500	chr17:7366235-7366734|Locus_5704	group1	protein_coding	ZBTB4	CDS	ENST00000380599.4
CDS (ENST00000380599.4, CDS 1 of 2, 1951bp)	chr17	7365735	7366184	450	chr17:7365735-7366184|Locus_5705	group1	protein_coding	ZBTB4	CDS	ENST00000380599.4
UTR3 (ENST00000380737.3)	chr8	26228129	26228353	225	chr8:26228129-26228353|Locus_5022	group1	protein_coding	PPP2R2A	UTR3	ENST00000380737.3
UTR3 (ENST00000380746.4)	chr2	25457005	25457104	100	chr2:25457005-25457104|Locus_1652	group1	protein_coding	DNMT3A	UTR3	ENST00000380746.4
UTR3 (ENST00000380752.5)	chr13	30087576	30088575	1000	chr13:30087576-30088575|Locus_6347	group1	protein_coding	SLC7A1	UTR3	ENST00000380752.5
CDS (ENST00000380771.4, CDS 4 of 7, 230bp)	chr6	2779550	2779674	125	chr6:2779550-2779674|Locus_5412	group1	protein_coding	WRNIP1	CDS	ENST00000380771.4
CDS (ENST00000380796.3, CDS 1 of 13, 309bp)	chr22	50941501	50941825	325	chr22:50941501-50941825|Locus_8222	group1	protein_coding	LMF2	CDS	ENST00000380796.3
CDS (ENST00000380828.2, CDS 10 of 10, 399bp)	chr7	66274032	66274331	300	chr7:66274032-66274331|Locus_1481	group1	protein_coding	KCTD7	CDS	ENST00000380828.2
UTR3 (ENST00000380834.2)	chr2	25042264	25042488	225	chr2:25042264-25042488|Locus_604	group1	protein_coding	CENPO	UTR3	ENST00000380834.2
CDS (ENST00000380842.4, CDS 1 of 6, 3bp)	chr13	29233316	29236587	3272	chr13:29233316-29236587|Locus_4411	group1	protein_coding	POMP	CDS	ENST00000380842.4
CDS (ENST00000380861.4, CDS 10 of 22, 566bp)	chrX	10085440	10092332	6893	chrX:10085440-10092332|Locus_5287	group1	protein_coding	WWC3	CDS	ENST00000380861.4
UTR3 (ENST00000380871.4)	chr8	23538631	23538730	100	chr8:23538631-23538730|Locus_4168	group1	protein_coding	NKX3-1	UTR3	ENST00000380871.4
CDS (ENST00000380874.2, CDS 1 of 1, 1662bp)	chr6	1610906	1611005	100	chr6:1610906-1611005|Locus_2108	group1	protein_coding	FOXC1	CDS	ENST00000380874.2
CDS (ENST00000380874.2, CDS 1 of 1, 1662bp)	chr6	1611131	1611255	125	chr6:1611131-1611255|Locus_2109	group1	protein_coding	FOXC1	CDS	ENST00000380874.2
CDS (ENST00000380874.2, CDS 1 of 1, 1662bp)	chr6	1612256	1612555	300	chr6:1612256-1612555|Locus_2110	group1	protein_coding	FOXC1	CDS	ENST00000380874.2
UTR3 (ENST00000380909.4)	chr22	50637837	50638011	175	chr22:50637837-50638011|Locus_7253	group1	protein_coding	TRABD	UTR3	ENST00000380909.4
CDS (ENST00000380934.4, CDS 8 of 9, 532bp)	chr9	14307470	14313830	6361	chr9:14307470-14313830|Locus_4150	group1	protein_coding	NFIB	CDS	ENST00000380934.4
CDS (ENST00000380948.2, CDS 1 of 2, 498bp)	chr16	27221776	27221825	50	chr16:27221776-27221825|Locus_7091	group1	protein_coding	KDM8	CDS	ENST00000380948.2
UTR3 (ENST00000380948.2)	chr16	27232251	27232400	150	chr16:27232251-27232400|Locus_7092	group1	protein_coding	KDM8	UTR3	ENST00000380948.2
UTR3 (ENST00000380948.2)	chr16	27232626	27232675	50	chr16:27232626-27232675|Locus_7093	group1	protein_coding	KDM8	UTR3	ENST00000380948.2
CDS (ENST00000380950.2, CDS 8 of 26, 651bp)	chr15	49048173	49048372	200	chr15:49048173-49048372|Locus_2127	group1	protein_coding	CEP152	CDS	ENST00000380950.2
CDS (ENST00000380950.2, CDS 1 of 26, 1040bp)	chr15	49031160	49031309	150	chr15:49031160-49031309|Locus_2128	group1	protein_coding	CEP152	CDS	ENST00000380950.2
CDS (ENST00000380950.2, CDS 1 of 26, 1040bp)	chr15	49030710	49030884	175	chr15:49030710-49030884|Locus_2129	group1	protein_coding	CEP152	CDS	ENST00000380950.2
CDS (ENST00000380958.3, CDS 19 of 19, 141bp)	chr13	28866634	28866883	250	chr13:28866634-28866883|Locus_2739	group1	protein_coding	PAN3	CDS	ENST00000380958.3
CDS (ENST00000380996.5, CDS 1 of 2, 19bp)	chr11	2423563	2424322	760	chr11:2423563-2424322|Locus_260	group1	protein_coding	TSSC4	CDS	ENST00000380996.5
CDS (ENST00000380996.5, CDS 2 of 2, 779bp)	chr11	2424373	2424597	225	chr11:2424373-2424597|Locus_261	group1	protein_coding	TSSC4	CDS	ENST00000380996.5
CDS (ENST00000380996.5, CDS 2 of 2, 779bp)	chr11	2424698	2425097	400	chr11:2424698-2425097|Locus_262	group1	protein_coding	TSSC4	CDS	ENST00000380996.5
CDS (ENST00000381086.5, CDS 5 of 5, 9bp)	chr7	45960641	45960865	225	chr7:45960641-45960865|Locus_3624	group1	protein_coding	IGFBP3	CDS	ENST00000381086.5
UTR3 (ENST00000381086.5)	chr7	45952819	45953218	400	chr7:45952819-45953218|Locus_3625	group1	protein_coding	IGFBP3	UTR3	ENST00000381086.5
CDS (ENST00000381125.4, CDS 1 of 22, 112bp)	chr10	3109812	3110905	1094	chr10:3109812-3110905|Locus_4536	group1	protein_coding	PFKP	CDS	ENST00000381125.4
CDS (ENST00000381151.3, CDS 1 of 1, 2157bp)	chr21	35467464	35467588	125	chr21:35467464-35467588|Locus_6273	group1	protein_coding	SLC5A3	CDS	ENST00000381151.3
CDS (ENST00000381151.3, CDS 1 of 1, 2157bp)	chr21	35468039	35468163	125	chr21:35468039-35468163|Locus_6274	group1	protein_coding	SLC5A3	CDS	ENST00000381151.3
CDS (ENST00000381151.3, CDS 1 of 1, 2157bp)	chr21	35468689	35468838	150	chr21:35468689-35468838|Locus_6275	group1	protein_coding	SLC5A3	CDS	ENST00000381151.3
CDS (ENST00000381154.1, CDS 1 of 10, 362bp)	chrX	2825186	2825360	175	chrX:2825186-2825360|Locus_3924	group1	protein_coding	ARSD	CDS	ENST00000381154.1
CDS (ENST00000381196.4, CDS 26 of 35, 582bp)	chr9	8517964	8518413	450	chr9:8517964-8518413|Locus_5777	group1	protein_coding	PTPRD	CDS	ENST00000381196.4
CDS (ENST00000381196.4, CDS 19 of 35, 588bp)	chr9	8485281	8485964	684	chr9:8485281-8485964|Locus_5778	group1	protein_coding	PTPRD	CDS	ENST00000381196.4
UTR3 (ENST00000381196.4)	chr9	8317446	8317545	100	chr9:8317446-8317545|Locus_5779	group1	protein_coding	PTPRD	UTR3	ENST00000381196.4
CDS (ENST00000381226.3, CDS 1 of 13, 458bp)	chr5	56218929	56219228	300	chr5:56218929-56219228|Locus_1594	group1	protein_coding	MIER3	CDS	ENST00000381226.3
CDS (ENST00000381249.3, CDS 1 of 2, 618bp)	chr2	18736289	18736813	525	chr2:18736289-18736813|Locus_180	group1	protein_coding	RDH14	CDS	ENST00000381249.3
CDS (ENST00000381271.2, CDS 1 of 3, 872bp)	chr12	27933887	27944641	10755	chr12:27933887-27944641|Locus_5618	group1	protein_coding	KLHL42	CDS	ENST00000381271.2
CDS (ENST00000381271.2, CDS 3 of 3, 452bp)	chr12	27950980	27951079	100	chr12:27950980-27951079|Locus_5619	group1	protein_coding	KLHL42	CDS	ENST00000381271.2
CDS (ENST00000381298.2, CDS 1 of 15, 738bp)	chr5	55236700	55237024	325	chr5:55236700-55237024|Locus_3644	group1	protein_coding	IL6ST	CDS	ENST00000381298.2
CDS (ENST00000381337.2, CDS 1 of 4, 407bp)	chr16	20748161	20748310	150	chr16:20748161-20748310|Locus_5157	group1	protein_coding	THUMPD1	CDS	ENST00000381337.2
UTR3 (ENST00000381337.2)	chr16	20746286	20746385	100	chr16:20746286-20746385|Locus_5158	group1	protein_coding	THUMPD1	UTR3	ENST00000381337.2
CDS (ENST00000381340.3, CDS 1 of 57, 87bp)	chr12	26491985	26492334	350	chr12:26491985-26492334|Locus_3689	group1	protein_coding	ITPR2	CDS	ENST00000381340.3
CDS (ENST00000381342.2, CDS 7 of 7, 3bp)	chr20	2447926	2451420	3495	chr20:2447926-2451420|Locus_6394	group1	protein_coding	SNRPB	CDS	ENST00000381342.2
CDS (ENST00000381352.3, CDS 2 of 4, 890bp)	chr12	26217636	26217910	275	chr12:26217636-26217910|Locus_777	group1	protein_coding	RASSF8	CDS	ENST00000381352.3
CDS (ENST00000381352.3, CDS 2 of 4, 890bp)	chr12	26218086	26220566	2481	chr12:26218086-26220566|Locus_778	group1	protein_coding	RASSF8	CDS	ENST00000381352.3
CDS (ENST00000381359.1, CDS 2 of 3, 109bp)	chr15	44084758	44085987	1230	chr15:44084758-44085987|Locus_199	group1	protein_coding	SERF2	CDS	ENST00000381359.1
CDS (ENST00000381410.4, CDS 2 of 2, 254bp)	chr5	53839013	53839187	175	chr5:53839013-53839187|Locus_793	group1	protein_coding	SNX18	CDS	ENST00000381410.4
UTR3 (ENST00000381440.3)	chr16	19130479	19130628	150	chr16:19130479-19130628|Locus_1544	group1	protein_coding	ITPRIPL2	UTR3	ENST00000381440.3
CDS (ENST00000381482.3, CDS 3 of 3, 713bp)	chr20	2097495	2124487	26993	chr20:2097495-2124487|Locus_1277	group1	protein_coding	STK35	CDS	ENST00000381482.3
UTR3 (ENST00000381482.3)	chr20	2125013	2125162	150	chr20:2125013-2125162|Locus_1278	group1	protein_coding	STK35	UTR3	ENST00000381482.3
CDS (ENST00000381556.2, CDS 2 of 27, 529bp)	chr17	4442791	4442965	175	chr17:4442791-4442965|Locus_473	group1	protein_coding	MYBBP1A	CDS	ENST00000381556.2
CDS (ENST00000381602.4, CDS 12 of 12, 207bp)	chr10	294925	295049	125	chr10:294925-295049|Locus_576	group1	protein_coding	ZMYND11	CDS	ENST00000381602.4
UTR3 (ENST00000381638.2)	chr17	3909864	3910088	225	chr17:3909864-3910088|Locus_2281	group1	protein_coding	ZZEF1	UTR3	ENST00000381638.2
UTR3 (ENST00000381638.2)	chr17	3909439	3909738	300	chr17:3909439-3909738|Locus_2282	group1	protein_coding	ZZEF1	UTR3	ENST00000381638.2
CDS (ENST00000381750.4, CDS 9 of 9, 151bp)	chr9	4860250	4860974	725	chr9:4860250-4860974|Locus_318	group1	protein_coding	RCL1	CDS	ENST00000381750.4
UTR3 (ENST00000381769.2)	chr17	3764992	3765341	350	chr17:3764992-3765341|Locus_7603	group1	protein_coding	CAMKK1	UTR3	ENST00000381769.2
UTR3 (ENST00000381769.2)	chr17	3764042	3764766	725	chr17:3764042-3764766|Locus_7604	group1	protein_coding	CAMKK1	UTR3	ENST00000381769.2
CDS (ENST00000381810.3, CDS 1 of 4, 309bp)	chr16	11643078	11643352	275	chr16:11643078-11643352|Locus_8488	group1	protein_coding	LITAF	CDS	ENST00000381810.3
UTR5 (ENST00000381844.4)	chr2	9770610	9770659	50	chr2:9770610-9770659|Locus_642	group1	protein_coding	YWHAQ	UTR5	ENST00000381844.4
CDS (ENST00000381873.3, CDS 4 of 4, 1177bp)	chr20	1285926	1286550	625	chr20:1285926-1286550|Locus_8664	group1	protein_coding	SNPH	CDS	ENST00000381873.3
CDS (ENST00000381883.2, CDS 1 of 1, 888bp)	chr9	4662919	4663243	325	chr9:4662919-4663243|Locus_3866	group1	protein_coding	PPAPDC2	CDS	ENST00000381883.2
CDS (ENST00000381884.4, CDS 16 of 16, 444bp)	chr13	25486985	25487109	125	chr13:25486985-25487109|Locus_5286	group1	protein_coding	CENPJ	CDS	ENST00000381884.4
CDS (ENST00000381885.1, CDS 1 of 29, 803bp)	chr15	43827260	43827334	75	chr15:43827260-43827334|Locus_8594	group1	protein_coding	PPIP5K1	CDS	ENST00000381885.1
UTR3 (ENST00000381885.1)	chr15	43826385	43826484	100	chr15:43826385-43826484|Locus_8595	group1	protein_coding	PPIP5K1	UTR3	ENST00000381885.1
CDS (ENST00000381920.3, CDS 2 of 10, 381bp)	chr16	8722828	8722902	75	chr16:8722828-8722902|Locus_6913	group1	protein_coding	METTL22	CDS	ENST00000381920.3
CDS (ENST00000381941.3, CDS 1 of 1, 888bp)	chr20	826249	826648	400	chr20:826249-826648|Locus_7477	group1	protein_coding	FAM110A	CDS	ENST00000381941.3
UTR3 (ENST00000381962.3)	chr20	628868	629342	475	chr20:628868-629342|Locus_1268	group1	protein_coding	SRXN1	UTR3	ENST00000381962.3
UTR3 (ENST00000381962.3)	chr20	628418	628842	425	chr20:628418-628842|Locus_1269	group1	protein_coding	SRXN1	UTR3	ENST00000381962.3
CDS (ENST00000381967.4, CDS 1 of 14, 81bp)	chr4	37828432	37831706	3275	chr4:37828432-37831706|Locus_5059	group1	protein_coding	PGM2	CDS	ENST00000381967.4
UTR5 (ENST00000381971.3)	chr9	4299705	4299779	75	chr9:4299705-4299779|Locus_1602	group1	protein_coding	GLIS3	UTR5	ENST00000381971.3
CDS (ENST00000382031.1, CDS 5 of 7, 8185bp)	chr15	43815255	43815479	225	chr15:43815255-43815479|Locus_3914	group1	protein_coding	MAP1A	CDS	ENST00000382031.1
CDS (ENST00000382031.1, CDS 5 of 7, 8185bp)	chr15	43818755	43818804	50	chr15:43818755-43818804|Locus_3915	group1	protein_coding	MAP1A	CDS	ENST00000382031.1
CDS (ENST00000382031.1, CDS 5 of 7, 8185bp)	chr15	43819005	43819154	150	chr15:43819005-43819154|Locus_3916	group1	protein_coding	MAP1A	CDS	ENST00000382031.1
UTR3 (ENST00000382031.1)	chr15	43823519	43823568	50	chr15:43823519-43823568|Locus_3917	group1	protein_coding	MAP1A	UTR3	ENST00000382031.1
CDS (ENST00000382110.2, CDS 1 of 11, 1047bp)	chr2	3391989	3392288	300	chr2:3391989-3392288|Locus_4311	group1	protein_coding	TRAPPC12	CDS	ENST00000382110.2
CDS (ENST00000382110.2, CDS 1 of 11, 1047bp)	chr2	3392314	3405569	13256	chr2:3392314-3405569|Locus_4312	group1	protein_coding	TRAPPC12	CDS	ENST00000382110.2
CDS (ENST00000382151.2, CDS 1 of 7, 225bp)	chr22	32015502	32015676	175	chr22:32015502-32015676|Locus_2671	group1	protein_coding	PISD	CDS	ENST00000382151.2
UTR3 (ENST00000382151.2)	chr22	32014752	32015101	350	chr22:32014752-32015101|Locus_2672	group1	protein_coding	PISD	UTR3	ENST00000382151.2
CDS (ENST00000382192.3, CDS 6 of 6, 1070bp)	chr16	3169466	3169890	425	chr16:3169466-3169890|Locus_6829	group1	protein_coding	ZNF205	CDS	ENST00000382192.3
UTR3 (ENST00000382192.3)	chr16	3170416	3170490	75	chr16:3170416-3170490|Locus_6830	group1	protein_coding	ZNF205	UTR3	ENST00000382192.3
UTR3 (ENST00000382199.2)	chr3	185362877	185363076	200	chr3:185362877-185363076|Locus_540	group1	protein_coding	IGF2BP2	UTR3	ENST00000382199.2
UTR3 (ENST00000382214.3)	chr20	411492	411541	50	chr20:411492-411541|Locus_517	group1	protein_coding	RBCK1	UTR3	ENST00000382214.3
CDS (ENST00000382224.1, CDS 1 of 5, 1033bp)	chr4	17885607	17885656	50	chr4:17885607-17885656|Locus_2726	group1	protein_coding	LCORL	CDS	ENST00000382224.1
CDS (ENST00000382240.5, CDS 1 of 6, 61bp)	chr16	3023256	3023480	225	chr16:3023256-3023480|Locus_1042	group1	protein_coding	PKMYT1	CDS	ENST00000382240.5
CDS (ENST00000382241.3, CDS 8 of 8, 708bp)	chr21	34635337	34635961	625	chr21:34635337-34635961|Locus_3605	group1	protein_coding	IFNAR2	CDS	ENST00000382241.3
UTR5 (ENST00000382247.1)	chr4	17805853	17806077	225	chr4:17805853-17806077|Locus_4818	group1	protein_coding	DCAF16	UTR5	ENST00000382247.1
